cohort_id,concept_set_id,database_id,concept_id,concept_count,concept_subjects
144,47,-520511347,2026404377,9916,5983
144,47,-520511347,2026411669,4071,464
144,47,-520511347,2026415798,10,10
144,47,-520511347,2026434390,-5,-5
144,47,-520511347,2026435771,237,234
144,47,-520511347,2026439438,569,249
144,47,-520511347,2026439869,254,112
144,47,-520511347,2026459660,1372,56
144,47,-520511347,2026467227,-5,-5
144,47,-520511347,2026469712,40243,14054
144,47,-520511347,2026480115,1600,1400
144,47,-520511347,2026482649,2029,218
144,47,-520511347,2026487037,-5,-5
144,47,-520511347,2026490457,21,10
144,47,-520511347,2026493163,242,84
144,47,-520511347,2026495957,-5,-5
144,47,-520511347,2026502024,6,6
144,47,-520511347,2026502750,-5,-5
144,47,-520511347,2026504438,5,-5
144,47,-520511347,2026508039,241,99
144,47,-520511347,2026509168,86,44
144,47,-520511347,2026509931,-5,-5
144,47,-520511347,2026514096,75,32
144,47,-520511347,2026530300,689,623
144,47,-520511347,2026547934,-5,-5
144,47,-520511347,2026553929,8,-5
144,47,-520511347,2026554868,265,103
144,47,-520511347,2026569573,-5,-5
144,47,-520511347,2026574746,-5,-5
144,47,-520511347,2026574824,5,5
144,47,-520511347,2026597189,4477,1357
144,47,-520511347,2026598207,17,8
144,47,-520511347,2026598424,-5,-5
144,47,-520511347,2026621952,-5,-5
144,47,-520511347,2026624310,34544,4556
144,47,-520511347,2026626942,105,13
144,47,-520511347,2026628693,75,16
144,47,-520511347,2026634344,1311,304
144,47,-520511347,2026644006,-5,-5
144,47,-520511347,2026655453,24882,5758
144,47,-520511347,2026658726,10161,8384
144,47,-520511347,2026661468,1678,39
144,47,-520511347,2026662104,-5,-5
144,47,-520511347,2026672711,145,141
144,47,-520511347,2026688809,68,21
144,47,-520511347,2026697306,-5,-5
144,47,-520511347,2026704505,62896,5458
144,47,-520511347,2026705823,-5,-5
144,47,-520511347,2026711315,9991,2021
144,47,-520511347,2026717731,93,91
144,47,-520511347,2026719322,5063,1380
144,47,-520511347,2026724259,2466,762
144,47,-520511347,2026724856,-5,-5
144,47,-520511347,2026726803,2535,699
