cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,2879803.164956,Female,0-9,2019,0,135,-274552186
125,542442.006845,Female,80-89,2022,0.23043938047319795,135,-274552186
0,188.919918,Female,80-89,2023,0,135,-274552186
206,2234844.355921,Female,70-79,2018,0.09217644148426861,135,-274552186
0,655916.202601,Female,10-19,2010,0,135,-274552186
0,1500132.629706,Female,70-79,2011,0,135,-274552186
688,5274041.623546,Female,60-69,2017,0.13045024084156231,135,-274552186
251,4863034.340862,Female,40-49,2020,0.05161386541957029,135,-274552186
0,722714.275154,Female,30-39,2008,0,135,-274552186
523,4796255.994524,Female,60-69,2016,0.10904338729982753,135,-274552186
662,5614619.04449,Female,50-59,2020,0.11790648568573227,135,-274552186
0,1292700.659822,Female,50-59,2010,0,135,-274552186
0,5153189.188227,Female,30-39,2015,0,135,-274552186
0,6386585.196441,Female,50-59,2015,0,135,-274552186
0,1188155.997262,Female,0-9,2022,0,135,-274552186
0,4176502.814511,Female,10-19,2015,0,135,-274552186
0,3440213.98768,Female,0-9,2015,0,135,-274552186
0,914202.918549,Female,10-19,2013,0,135,-274552186
0,2716435.824778,Female,0-9,2020,0,135,-274552186
0,385208.73922,Female,40-49,2006,0,135,-274552186
276,5393857.713895,Female,40-49,2018,0.051169314179163906,135,-274552186
55,5289719.474333,Female,30-39,2016,0.010397526800215648,135,-274552186
0,565490.283368,Female,10-19,2009,0,135,-274552186
0,865430.491444,Female,30-39,2009,0,135,-274552186
0,685539.129363,Female,40-49,2007,0,135,-274552186
0,3255655.438741,Female,70-79,2014,0,135,-274552186
0,670849.820671,Female,0-9,2012,0,135,-274552186
0,410011.069131,Female,50-59,2006,0,135,-274552186
0,1237989.40178,Female,70-79,2010,0,135,-274552186
0,240177.69473,Female,20-29,2006,0,135,-274552186
0,187277.634497,Female,0-9,2006,0,135,-274552186
0,147.583847,Female,40-49,2023,0,135,-274552186
0,5159655.904175,Female,40-49,2014,0,135,-274552186
267,2154762.058864,Female,70-79,2019,0.12391159334816003,135,-274552186
117,2212881.648186,Female,40-49,2022,0.05287223566425716,135,-274552186
5,5124937.812457,Female,20-29,2016,9.756215944409475e-4,135,-274552186
0,1803232.804928,Female,70-79,2012,0,135,-274552186
0,4002960.563997,Female,10-19,2018,0,135,-274552186
0,5018321.344285,Female,20-29,2015,0,135,-274552186
0,1039128.180698,Female,60-69,2010,0,135,-274552186
0,3402089.100616,Female,0-9,2017,0,135,-274552186
0,858445.831622,Female,70-79,2008,0,135,-274552186
0,546038.55989,Female,60-69,2007,0,135,-274552186
0,715406.370979,Female,60-69,2008,0,135,-274552186
0,299.047228,Female,70-79,2023,0,135,-274552186
0,2517173.812457,Female,0-9,2021,0,135,-274552186
0,34.338125,Female,10-19,2023,0,135,-274552186
0,698681.533196,Female,0-9,2013,0,135,-274552186
0,4615280.388775,Female,60-69,2015,0,135,-274552186
0,781744.410678,Female,20-29,2009,0,135,-274552186
0,1075364.558522,Female,20-29,2011,0,135,-274552186
0,1639189.54141,Female,40-49,2013,0,135,-274552186
0,1479059.622177,Female,30-39,2013,0,135,-274552186
