ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
4125334,45772472,5,7
4177094,4196155,4,4
4125334,35614201,7,9
4125334,35614232,8,10
4176809,2725477,1,1
4176809,2725481,1,1
4176809,42894715,1,1
4121349,35614232,6,6
4145739,2106382,0,2
4177094,2313875,4,5
4120834,2106382,2,3
4126965,4163995,3,3
4125334,35614211,7,9
4180765,4161531,3,5
4176809,2725480,1,1
4177094,2788411,4,7
4176809,42894615,1,1
4177094,2313869,3,5
4121349,35614211,5,5
4121349,45772472,3,3
4177094,40491498,5,5
4125334,35614255,8,10
4125334,35614233,8,10
4163903,2106382,2,3
4121349,45763528,4,4
4177094,2787575,4,6
4177094,3654311,4,4
4177094,2313872,3,5
4164916,762839,1,1
4176809,42894618,1,1
4125334,35614245,8,10
4176809,42894716,1,1
4177094,2786051,4,4
4126965,2110925,2,3
4177094,2616265,5,5
4121349,35614245,6,6
4120837,2786056,2,2
4176809,2725482,1,1
4176809,42894673,1,1
4176809,42894674,1,1
4177094,2786056,5,5
4243478,4225903,5,5
4243478,2725962,4,4
4243478,42894689,4,4
4185441,2110925,1,2
4243478,4031850,4,4
4189286,2110925,4,6
4197191,43533247,2,2
4243044,2110925,3,4
4243478,42894688,4,4
4243478,2725927,4,4
4243478,42894593,4,4
4243478,44511272,5,5
4243478,42894615,4,4
4239512,4216356,2,2
4243478,4216356,6,6
4243478,42894618,4,4
4243478,2725959,4,4
4243478,4184832,3,3
4243478,2725469,4,4
4243478,2725965,4,4
4243478,42894666,4,4
4243478,43527998,4,4
4243478,42894601,4,4
4203722,2514406,2,3
4243478,2725480,4,4
4216130,2787195,2,2
4243478,43527997,4,4
4243478,42894716,4,4
4243478,45770795,5,5
4243478,42894673,4,4
4243478,2725481,4,4
4243478,2725484,4,4
4243478,42894587,4,4
4243478,2725921,4,4
4243478,42894674,4,4
4203722,2514572,3,4
4243478,2725483,4,4
4243478,2725466,4,4
4243478,42894690,4,4
4216130,2787196,2,2
4243478,42894591,4,4
4204503,915762,1,1
4243478,44511269,6,6
4243478,43527995,4,4
4243478,2725926,4,4
4240462,2787575,2,2
4243478,2725482,4,4
4243478,42894481,4,4
4243478,2725946,4,4
4243478,2725902,4,4
4243478,42894715,4,4
4243478,42894706,4,4
4240345,2514406,2,3
4243478,2725907,4,4
4222455,2787196,2,2
4243478,2725944,4,4
4243478,3188421,4,4
4243478,2725477,4,4
4243478,2725923,4,4
4197191,43531440,1,1
4243478,2725936,4,4
4243478,45769224,4,4
4243478,42894630,4,4
4203722,4289459,3,3
4243478,2725963,4,4
4311041,45769224,3,5
4295129,3661641,3,3
4311041,2725927,3,5
4311041,43527997,3,5
4311041,42894481,3,5
4308794,4175026,1,1
4267503,4052488,2,2
4308127,2787196,1,1
4311041,42894716,3,5
4311041,2725936,3,5
4311041,45770795,4,6
4311041,42894587,3,5
4311041,44511272,4,6
4311041,2725962,3,5
4311041,2725484,3,5
4311041,42894615,3,5
4311041,2725921,3,5
4311041,43527995,3,5
4311041,2725946,3,5
4311041,42894689,3,5
4311041,42894690,3,5
4311041,3188421,3,5
4295129,3661643,3,3
4311041,2725466,3,5
4308794,4173614,1,1
4311041,42894715,3,5
4311041,42894674,3,5
4311041,42894618,3,5
4304275,2788411,2,2
4311041,2725477,3,5
4311041,42894591,3,5
4311041,2725907,3,5
4311041,4216356,4,7
4311041,2725482,3,5
4311041,2725480,3,5
4311041,4184832,2,4
4269838,4216356,4,4
4311041,2725469,3,5
4311041,4225903,4,6
4311041,2725923,3,5
4311041,42894593,3,5
4311041,42894666,3,5
4311041,42894706,3,5
4311041,2725481,3,5
4295129,3661645,3,3
4311041,2725959,3,5
4311041,2725944,3,5
4311041,42894688,3,5
4311041,2725963,3,5
4311041,44511269,5,7
4311041,2725902,3,5
4311041,42894601,3,5
4304275,2788627,1,1
4311041,2725926,3,5
4311041,42894630,3,5
4311041,43527998,3,5
4311041,42894673,3,5
4311041,2725483,3,5
4311041,2725965,3,5
4311041,4031850,3,5
4326426,45769224,5,7
4326426,2725481,5,7
4326426,2725944,4,7
4326426,42894630,4,7
4326426,42894591,4,7
4326426,42894690,4,7
4326426,2725466,4,7
4326426,2725469,5,7
4326426,42894716,5,7
4326426,4337739,4,6
4326426,2725482,5,7
4326426,42894618,5,7
4326426,42894715,5,7
4326426,4031850,5,7
4326426,42894615,5,7
4326426,43527998,5,7
4328103,4216356,1,1
4326426,42894688,4,7
4326426,44511272,6,8
4326426,42894593,4,7
4326426,43527997,3,7
4326426,4216356,4,9
4326426,3188421,5,7
4326426,4225903,6,8
4326426,2725936,5,7
4326426,2725963,5,7
4326426,2725959,5,7
4326426,45770795,6,8
4347783,2788627,2,2
4326426,2725477,5,7
4326426,2725962,5,7
4326426,42894673,5,7
4326426,2725946,4,7
4326426,2725902,4,7
4326426,2001500,3,5
4326426,44511269,7,9
4347783,2788411,3,4
4326426,2725927,4,7
4326426,2725921,4,7
4326426,42894481,5,7
4326426,42894601,5,7
4326426,43527995,5,7
4326426,2725484,5,7
4326426,2725926,4,7
4326426,2725483,5,7
4326426,2725907,5,7
4326426,42894689,4,7
4326426,42894587,4,7
4326426,42894706,5,7
4326426,4184832,4,6
4347783,4333470,5,6
4326426,2725923,4,7
4326426,2725965,5,7
4326426,2725480,5,7
4326426,42894666,5,7
4326426,42894674,5,7
21494755,36661382,1,1
35614227,35614256,1,1
35614202,35614232,1,1
35614226,35614255,1,1
194526,3661643,8,8
36660783,36661382,2,2
37044165,3015595,2,2
37044165,40765071,2,2
37044165,36661382,3,3
37044165,3021690,2,4
37311810,2786049,1,1
37311810,2786056,1,1
40481384,2788411,4,5
40481384,2788627,3,3
40762362,3021690,1,1
43018885,42894688,1,1
43531057,4270024,8,9
43531057,3661643,10,11
43531057,4225958,7,7
43531057,3661641,10,11
43531057,3661645,10,11
44782712,3661643,2,2
44782712,3661645,2,2
44782712,3661641,2,2
45768092,35614211,3,3
45768093,35614256,3,3
45768093,35614233,3,3
45768092,35614233,4,4
45770937,35614211,3,3
45770937,35614201,3,3
45770937,45763528,2,2
45765751,4333470,4,4
2887793,2725947,1,1
2879941,2725913,1,1
2852853,2725913,2,2
4003387,2725924,4,4
4003387,42894695,4,4
4003387,42894609,4,4
4003387,2725943,4,4
4003387,2725945,4,4
4017921,42535658,3,3
4003387,2725964,4,4
4003387,42894663,4,4
4017921,2313978,1,2
4003387,42894675,4,4
4003387,2725947,4,4
4003387,42894604,4,4
4003387,43527996,4,4
4003387,2725931,4,4
4003387,2725961,4,4
4017921,2313914,0,1
4003387,2725932,4,4
4003387,2725471,4,4
4003387,42894661,4,4
4001217,4147710,4,4
4003387,42894633,4,4
4003387,42894691,4,4
4003387,2725953,4,4
4003387,42894659,4,4
4017921,2313881,0,0
4003387,2725940,4,4
4003387,2725954,4,4
4003387,42894475,4,4
4003387,42894627,4,4
4001217,2514556,3,4
4003387,2725958,4,4
4003387,2725933,4,4
4003387,3181809,5,5
4003387,2725913,4,4
4003387,42894628,4,4
4003387,4020653,5,5
4003387,2725470,4,4
4003387,42894669,4,4
4003387,2725934,4,4
4003387,42894603,4,4
4017921,4299798,1,1
4003387,2725948,4,4
4003387,42894624,4,4
4003387,42894651,4,4
4003565,4331514,2,2
4003387,43527999,4,4
4046698,2725933,3,3
4042678,2725945,4,5
4042678,2725953,4,5
4042678,2725913,4,5
4046698,42894604,3,3
4046698,42894633,3,3
4085444,2788617,1,1
4042678,2725924,4,5
4046698,2725934,3,3
4042678,42894661,4,5
4042678,42894691,4,5
4042678,42894695,4,5
4088217,2108583,3,4
4042678,2725961,4,5
4046698,43527996,3,3
4042678,42894651,4,5
4046698,42894628,3,3
4046698,42894651,3,3
4042678,2725954,4,5
4046698,2725954,3,3
4079617,4193692,1,1
4042678,42894475,4,5
4042678,42894669,4,5
4046698,42894624,3,3
4072499,2514556,4,5
4042678,2725964,4,5
4046698,42894609,3,3
4042678,2725948,4,5
4042678,2725933,4,5
4042678,2313914,3,4
4042678,44789455,3,3
4046698,2725924,3,3
4042678,42894609,4,5
4098336,2211763,0,1
4085444,2313914,2,3
4079617,35609149,2,2
4042678,2725932,4,5
4079617,35609102,1,1
4079617,35609472,1,1
4046698,2725948,3,3
4046698,42894627,3,3
4088927,45769929,3,3
4036803,2514556,1,2
4046698,42894675,3,3
4042678,4020653,5,6
4078510,2213558,0,1
4046698,2725961,3,3
4046698,42894663,3,3
4042678,42894675,4,5
4079617,35609106,1,1
4079617,35609111,2,2
4046698,42894691,3,3
4046698,2725947,3,3
4046698,2725931,3,3
4046698,42894475,3,3
4042678,43527996,2,5
4098215,2788631,1,1
4042678,2725958,4,5
4046698,2725945,3,3
4042678,4178148,3,3
4042678,2787197,4,4
4046698,42894603,3,3
4079617,35609084,1,1
4085444,2787579,1,1
4079617,35609089,2,2
4072499,2213535,4,4
4042678,42894628,4,5
4042678,2725947,4,5
4046698,42894659,3,3
4042678,2001504,3,3
4079617,35609164,1,1
4046698,3181809,4,4
4098215,2787579,1,1
4042678,42894663,4,5
4042678,2725471,4,5
4046698,42894695,3,3
4042678,2725931,4,5
4042678,43527999,2,5
4046698,2725913,3,3
4042678,42894633,4,5
4046698,42894669,3,3
4098215,2788625,1,1
4042678,42894624,4,5
4046698,2725471,3,3
4046698,2725964,3,3
4085444,2788631,1,1
4046698,2725953,3,3
4046698,4020653,4,4
4042678,2725934,4,5
4072499,2213541,5,5
4043175,2787579,4,4
4046698,2725943,3,3
4042678,42894603,4,5
4042678,2725940,4,5
4098215,2788617,1,1
4046698,43527999,3,3
4046698,2725932,3,3
4046698,2725470,3,3
4085444,2788625,1,1
4046698,2725940,3,3
4042678,3181809,4,6
4042678,2725943,4,5
4072499,2213536,4,4
4042678,42894659,4,5
4072499,2213540,5,5
4046698,2725958,3,3
4079617,35609146,2,2
4042678,2725470,4,5
4079711,2788631,3,5
4046698,42894661,3,3
4042678,42894627,4,5
4042678,42894604,4,5
4177089,42894603,2,2
4117589,35614239,7,7
4117589,45759254,5,5
4172515,2213541,5,5
4152154,2617369,4,4
4177089,42894624,2,2
4177089,42894628,2,2
4177089,2725924,2,2
4177089,2725932,2,2
4172515,2213535,4,4
4177089,42894669,2,2
4172515,2213540,5,5
4177089,42894661,2,2
4172515,42894663,2,2
4177089,42894627,2,2
4117589,35614250,7,7
4172515,42894659,2,2
4177089,2725934,2,2
4177089,42894651,2,2
4177089,42894609,2,2
4177089,42894691,2,2
4172515,2725940,2,2
4177089,2725470,2,2
4177089,43527996,2,3
4172515,42894675,2,2
4177089,42894659,2,2
4158569,2787197,2,2
4177089,42894695,2,2
4177089,2725953,2,2
4117589,35614247,7,7
4172515,2213536,4,4
4172515,2725961,2,2
4120842,2788617,3,3
4117589,35614224,6,6
4177089,3181809,3,5
4172515,2108583,3,4
4177089,2725943,2,2
4177089,2725964,2,2
4177089,42894604,2,2
4172515,2725964,2,2
4177089,2725933,2,2
4172515,42894661,2,2
4177089,2725948,2,2
4177089,2725945,2,2
4177089,42894663,2,2
4177089,4020653,2,4
4120842,2788631,3,3
4177089,2725471,2,2
4182460,45769929,2,2
4177089,42894675,2,2
4177089,2725954,2,2
4177089,2725947,2,2
4172515,2725913,2,2
4177089,2725940,2,2
4117589,45761737,5,5
4127579,4147710,1,1
4177089,2725931,2,2
4177089,2725913,2,2
4172515,2725943,2,2
4177089,42894475,2,2
4177089,43527999,2,3
4134598,43527996,2,3
4117589,45760132,4,4
4177089,42894633,2,2
4177089,2725961,2,2
4177089,2725958,2,2
4237304,35614224,8,8
4211641,2211763,3,4
4211641,2787579,4,4
4184762,3661646,4,4
4237304,45760132,6,6
4237304,45759254,7,7
4211641,4305021,3,3
4211641,4331514,3,3
4211641,2313871,2,4
4211641,2616266,4,4
4205560,2786060,3,3
4184762,761736,4,4
4211641,4019824,3,3
4211641,44805203,4,4
4237304,35614250,9,9
4230987,45763962,2,2
4221997,2213541,1,1
4211641,4199240,3,4
4211641,2786060,3,4
4211641,2313878,3,4
4221997,2213540,1,1
4211641,4084945,3,4
4211641,44514109,3,3
4237304,45761737,7,7
4211641,2313914,3,4
4211641,2788631,4,4
4211641,2788625,4,4
4211641,4327260,3,3
4211641,2788617,4,4
4211641,4098216,3,3
4237304,35614247,9,9
4237304,35614239,9,9
4184762,3661547,4,4
4299725,42894627,2,5
4300244,42894628,3,6
4302652,42894604,2,3
4300244,42894659,5,6
4302652,42894691,3,3
4302652,2725948,3,3
4299725,42894669,5,5
4302652,42894633,3,3
4300244,42894475,3,6
4299725,42894691,2,5
4302652,42894661,3,3
4302652,42894695,3,3
4299725,4020653,6,6
4299725,2725945,2,5
4299725,42894624,2,5
4300244,2725961,5,6
4302652,42894627,3,3
4302652,2725924,3,3
4302652,2725934,2,3
4300244,2725947,3,6
4299725,2725943,5,5
4299725,42894659,5,5
4302652,42894669,2,3
4273022,3661547,5,5
4299725,42894675,5,5
4300244,2725940,5,6
4300244,42894669,5,6
4302652,2725954,2,3
4302652,2725947,3,3
4302652,42894609,2,3
4302652,42894603,2,3
4299725,2725924,2,5
4299725,43527996,3,5
4302652,42894475,3,3
4300244,2725958,5,6
4299725,2725964,5,5
4300244,2725948,3,6
4302652,3181809,4,5
4299725,2725954,5,5
4300244,42894633,3,6
4300244,2725924,3,6
4300244,42894691,3,6
4300244,42894651,5,6
4302652,2725964,3,3
4302652,4020653,3,4
4299725,3181809,6,6
4302652,2725945,3,3
4302652,2725932,2,3
4299725,2725471,5,5
4300244,42894663,5,6
4302652,2725958,2,3
4299725,2725948,2,5
4300244,2725470,5,6
4300244,2725943,5,6
4300244,2725953,5,6
4302652,2725913,3,3
4300244,42894661,5,6
4300244,42894609,5,6
4302652,2725940,3,3
4300244,43527999,5,6
4300244,2725913,5,6
4300244,2725945,3,6
4299725,42894695,2,5
4300244,42894627,3,6
4299725,2725947,2,5
4300244,4331514,3,4
4302652,2725933,2,3
4299725,2725961,5,5
4300244,2725964,5,6
4302652,42894651,2,3
4299725,2725470,5,5
4299725,42894661,5,5
4299725,42894663,5,5
4300244,42894675,5,6
4299725,2725958,5,5
4300244,3181809,6,7
4302652,42894628,3,3
4302652,42894624,3,3
4302652,2725943,3,3
4299725,4331514,3,3
4302652,2725953,2,3
4302652,2725931,2,3
4300244,2725471,5,6
4300244,42894624,3,6
4302652,2725470,2,3
4302652,43527999,3,3
4302652,42894663,3,3
4299725,42894475,2,5
4299725,42894633,2,5
4299725,42894604,5,5
4299725,43527999,5,5
4300244,2725932,5,6
4299725,42894603,5,5
4302652,2725471,2,3
4300244,2725954,5,6
4300244,43527996,2,6
4300244,42894695,3,6
4302652,42894659,3,3
4299725,42894628,2,5
4299725,2725932,5,5
4299725,42894651,5,5
4299725,2725953,5,5
4302652,2725961,3,3
4300244,2001504,4,4
4273022,761736,5,5
4273022,3661646,5,5
4299725,2725933,5,5
4300244,42894603,5,6
4302652,42894675,3,3
4299725,2725934,5,5
4300244,4020653,6,7
4300244,2725931,5,6
4300244,2725933,5,6
4299725,42894609,5,5
4299725,2725931,5,5
4299725,2725940,5,5
4302652,43527996,3,3
4299725,2725913,5,5
4300244,2725934,5,6
4299725,2001504,3,3
4300244,42894604,5,6
4330653,4332088,1,1
4327941,2213535,2,2
4327941,2213540,3,3
4334652,4331514,1,1
4327941,2213541,3,3
4327941,2213536,2,2
35622931,4208906,3,3
35622931,2211763,3,4
37077496,3014424,3,3
37077496,3044933,3,3
40765627,40769125,1,1
42628475,42628190,1,1
43019769,42894603,1,1
43018401,42894675,1,1
43018739,42894628,1,1
193631,604429,6,6
45876249,3044933,2,2
45876249,40769125,3,4
45889037,2211763,4,4
45876249,42869833,3,4
193631,761736,7,7
500000801,761736,3,4
193631,3661646,7,7
46271903,2108583,2,3
46270163,3661646,1,1
500000801,3661646,4,4
500000801,3661547,4,4
193631,3661547,7,7
4056720,4332088,4,4
4042678,2617369,5,6
4152156,3661547,6,6
4152156,761736,6,6
4152156,604429,5,5
4082387,40217289,3,3
4166245,604429,4,4
4152156,3661646,6,6
4211641,2617369,5,7
4190693,2617369,5,5
4184762,604429,3,3
4190693,4332088,5,5
4211641,4332088,5,7
4273022,604429,4,4
500000801,604429,3,3
441840,4087903,5,5
441840,4143092,4,11
8850,38004364,1,1
436706,46274044,1,1
441840,4269348,3,3
2801516,42894621,6,6
2801516,2725920,6,6
2801516,2725911,6,6
2822647,2725908,2,2
2801516,42894705,6,6
2801516,42894606,6,6
2801516,42894650,6,6
2801516,2725956,6,6
2801516,42894652,6,6
2801516,2725967,6,6
2801516,2725908,6,6
2801516,42894685,6,6
2801516,42894608,6,6
2801516,2725938,6,6
2801516,2725960,6,6
2822647,2725911,2,2
2801516,2725925,6,6
2801516,2725937,6,6
2801516,42894610,6,6
2801516,2725467,6,6
2801516,2725942,6,6
2801516,42894631,6,6
2827989,2725967,1,1
2801516,2725896,6,6
2801516,42894708,6,6
2801516,42894585,6,6
2801516,42894619,6,6
2801516,42894683,6,6
2822650,2725938,1,1
2801516,42894654,6,6
2879942,2725938,3,3
2835860,2725920,1,1
2879942,2725925,3,3
2879944,2725942,1,1
2879942,42894585,3,3
2848320,42894608,2,2
2879942,42894685,3,3
2848320,2725956,2,2
2879942,2725937,3,3
2879942,2725942,3,3
2879942,2725920,3,3
2848320,42894606,2,2
2879942,42894705,3,3
2899808,2785851,2,2
2854104,2785851,3,3
2879942,42894708,3,3
4029205,2725960,4,11
4032257,2788611,3,4
4032257,40492792,4,4
4029205,2107213,4,11
4029205,42894619,4,11
4032257,2786047,3,3
4029205,44811692,6,9
4029205,4267123,7,10
4032257,2785851,3,3
4029205,42894685,5,11
4029205,2725896,5,11
4029205,2211766,3,11
4029205,2725467,5,11
4032257,4267123,5,5
4029205,2788609,6,11
4032257,4151632,3,3
4029205,2786045,6,9
4032257,40488479,4,4
4029205,2787581,6,10
4029205,40488479,6,9
4032257,4335824,4,4
4029205,42894683,4,11
4029205,2725967,4,11
4029205,42894631,5,11
4029205,4335824,6,9
4033224,2414347,1,2
4029205,2787377,6,11
4029205,2785851,5,8
4029205,2725938,4,11
4029205,2110336,3,8
4033224,2110336,3,4
4032257,2313876,3,4
4029205,2106185,3,7
4032257,2786413,4,4
4029205,2313876,5,9
4029205,2725942,4,11
4033224,2106185,2,4
4003041,2110336,3,4
4029205,2211764,4,11
4029205,43533242,5,8
4029205,42894705,5,11
4032257,4316729,3,4
4029205,40492792,6,9
4029205,2725956,5,11
4029205,42894652,5,11
4029205,42894708,5,11
4029205,42894654,5,11
4029205,42894610,4,11
4029205,2725911,5,11
4033224,2514413,3,4
4029205,4264285,6,12
4033224,4295146,4,4
4032257,2616269,4,4
4029205,2725908,5,11
4032257,2787377,3,4
4032257,2211766,2,5
4029205,2514409,3,5
4029205,2788629,5,9
4032257,2788629,4,4
4029205,2787595,6,9
4029205,42894650,5,11
4029205,2514413,3,5
4029205,2106622,3,11
4029205,4265040,5,8
4032257,2787581,2,4
4029205,42894621,4,11
4029205,2616269,6,9
4028071,4143092,6,7
4029205,42894608,5,11
4029205,2213539,4,4
4029205,37019017,2,2
4029205,2786047,5,8
4032257,4265040,3,3
4029205,2786413,6,9
4029205,43527908,5,11
4029205,4151632,5,10
4029205,2313799,3,11
4029205,4088769,3,3
4029205,2725937,4,11
4032257,2211764,3,4
4029205,4316729,5,9
4032257,2313799,3,4
4029205,2725925,5,11
4029205,2788611,6,11
4029205,2725920,5,11
4032257,2786045,4,4
4032257,2787595,4,4
4032257,2788609,3,4
4029205,42894606,5,11
4029205,42894585,4,11
4040551,42894631,3,8
4043022,42894654,6,8
4040551,2787595,4,4
4043346,3661503,9,10
4051039,42894654,1,1
4040551,2725908,3,8
4051039,43527908,1,1
4043023,4316729,4,6
4043023,43533242,4,6
4043023,2725938,5,7
4040551,2725467,5,8
4040390,42894631,4,10
4040551,42894650,3,8
4103183,46270162,6,7
4040390,4335824,5,6
4051039,42894631,1,1
4040551,2786413,4,5
4043022,2725956,6,8
4040551,42894621,3,8
4115153,2110336,1,2
4051039,42894585,1,1
4043023,2725956,5,7
4043023,2725920,4,7
4043023,43527908,3,7
4043346,45766114,6,7
4040400,2106622,1,5
4040390,2313876,4,6
4043022,4265040,5,6
4040400,42894650,4,9
4043022,2725938,6,8
4040400,2725938,4,9
4051039,42894708,1,1
4043023,2725467,4,7
4043023,42894708,5,7
4040400,2786047,4,4
4040551,42894619,3,8
4040390,2788609,3,9
4040390,4265040,4,5
4040551,42894606,3,8
4040390,2725925,4,10
4040390,2725942,7,10
4043022,42894621,6,8
4040551,4151632,4,6
4043023,4265040,4,5
4040551,2786045,4,4
4043023,42894654,5,7
4051039,2725925,1,1
4040400,2725920,4,9
4040400,2106185,5,6
4040390,2107213,5,10
4040400,42894585,4,9
4043018,2788609,2,4
4043022,42894610,6,8
4051039,2725937,1,1
4040400,43527908,3,9
4043022,43533242,4,7
4040400,42894606,4,9
4040551,42894683,3,8
4043022,42894631,5,8
4043023,2106185,6,7
4040400,4151632,4,7
4103183,3661503,8,9
4040400,42894654,4,9
4040390,42894685,4,10
4040390,3655773,5,8
4107292,2787581,2,2
4040390,4151632,4,8
4043022,4267123,7,8
4040390,2786413,5,7
4040551,2725938,3,8
4040390,42894585,5,10
4043022,2107213,4,8
4043022,2313799,3,7
4043022,42894608,6,8
4043022,42894683,6,8
4040390,42894705,5,10
4040551,2787581,4,6
4040390,2725938,5,10
4040400,2725967,6,9
4103183,45766114,5,6
4040400,2725896,4,9
4040400,2107213,4,9
4040390,42894650,5,10
4040551,2785851,4,6
4051039,42894619,1,1
4043022,42894650,6,8
4040400,2787581,5,7
4040400,2725925,4,9
4040400,42894631,4,9
4051039,42894606,1,1
4043022,2725925,5,8
4051039,42894683,1,1
4040551,2107213,3,8
4040390,2785851,3,8
4043022,2788609,4,7
4040390,2725920,4,10
4051039,2725920,1,1
4043022,4335824,6,7
4040390,2313799,4,9
4041257,2514409,1,2
4040390,42894652,5,10
4043023,2725942,5,7
4043022,42894705,6,8
4040400,42894621,4,9
4040551,2788611,4,7
4043022,2786047,5,6
4040400,2725937,4,9
4043022,2787595,6,7
4043023,2786045,5,6
4108217,45766114,1,1
4043023,42894610,5,7
4040400,2725956,4,9
4033552,2514409,1,3
4043022,2211766,3,8
4043022,42894708,6,8
4040551,43533242,4,7
4043346,46274044,7,8
4040551,43527908,3,8
4051039,42894705,1,1
4043022,4151632,3,6
4040390,2106185,3,7
4043023,2107213,4,7
4043022,2106185,7,8
4051039,42894685,1,1
4038398,2313799,0,1
4043018,2788611,2,4
4040390,2725960,5,10
4043022,2725960,6,8
4043023,2787377,4,6
4040390,42894654,5,10
4043022,2725937,6,8
4043023,2725911,5,7
4040551,2725937,3,8
4043022,2788611,4,7
4051039,2725938,1,1
4040390,2788629,5,7
4040551,2725925,3,8
4043022,2785851,3,6
4043023,40488479,4,6
4040390,2786047,4,5
4043022,40492792,6,7
4040400,2788611,5,8
4040400,42894619,4,9
4040400,2211766,3,7
4040551,2725911,5,8
4043022,2786045,6,7
4043022,4316729,5,7
4051039,2725908,1,1
4040551,2725956,3,8
4040400,2313876,4,5
4040551,3655773,6,6
4043023,42894631,4,7
4043022,4264285,7,9
4040400,2725942,6,9
4043023,2786047,4,5
4051039,42894610,1,1
4043023,42894705,5,7
4040551,42894585,3,8
4040390,42894708,5,10
4043022,2787377,5,7
4040551,42894610,3,8
4040400,2211764,4,7
4043022,42894685,5,8
4043022,2616269,6,7
4103183,46274044,6,7
4043022,2786413,4,7
4040551,42894608,3,8
4043023,2725908,5,7
4040390,2787377,4,8
4043023,2788609,5,6
4043022,2313876,5,7
4040400,42894683,4,9
4043022,3655776,5,6
4040400,3655776,4,7
4040390,2725956,5,10
4040390,43527908,4,10
4040551,42894708,3,8
4040390,3655776,5,8
4043022,42894606,6,8
4043346,46270162,7,8
4043023,4335824,5,6
4040551,4264285,6,9
4043023,4151632,4,5
4040551,2788629,3,5
4103183,45766113,6,7
4040400,43533242,4,8
4043023,3655776,4,5
4043022,2725967,6,8
4116191,2211766,2,4
4043346,4143092,4,5
4040390,40488479,5,6
4040551,42894652,3,8
4040400,2785851,4,7
4043023,40492792,5,6
4040390,2106622,4,8
4040390,2725967,7,10
4043023,4267123,6,7
4043023,2725896,4,7
4040400,2787595,5,5
